ID,Nome,Cognome,Telefono,Professione,Richiami,AnnoInizio
01858,Marco,Bianchi,+391072395399,Chimico,4,2008
01859,Francesco,Fontana,+391790389151,Capo settore industriale,5,2018
01860,Paolo,Greco,+399250488385,Chimico,3,2014
01861,Marco,Lombardi,+391925453075,Capo settore industriale,4,1998
01862,Francesco,Gallo,+397524428372,Ingegnere,5,2020
01863,Anna,Verdi,+395295726231,Capo settore industriale,0,2022
01864,Sara,Conti,+399804581240,Chimico,5,2008
01865,Francesco,Conti,+396335109086,Chimico,5,2023
01866,Giulia,Rossi,+397441812930,Ingegnere,1,2000
01867,Francesco,Esposito,+398425697663,Informatico,3,2021
01868,Chiara,Gallo,+393197678177,Ingegnere,3,2010
01869,Giulia,Conti,+390548046950,Informatico,2,2007
01870,Sara,Conti,+391341437949,Chimico,2,1996
01871,Giorgio,Greco,+393098891235,Ingegnere,0,2006
01872,Luca,Neri,+392695227681,Capo settore industriale,2,2024
01873,Chiara,Lombardi,+392015015794,Ingegnere,3,2002
01874,Anna,Fontana,+399636827142,Ingegnere,5,2005
01875,Marco,Esposito,+399402781526,Informatico,1,2015
01876,Chiara,Conti,+398085165477,Chimico,5,2006
01877,Paolo,Conti,+396441471445,Informatico,2,2001
01878,Chiara,Bianchi,+396718649699,Ingegnere,2,2024
01879,Paolo,Greco,+392686117969,Informatico,5,2007
01880,Francesco,Rossi,+396009253692,Chimico,5,2020
01881,Giulia,Verdi,+393559166666,Informatico,3,2005
01882,Luca,Greco,+399470181967,Chimico,5,1996
01883,Luca,Bianchi,+395534544506,Informatico,1,2006
01884,Francesco,Verdi,+393032049032,Ingegnere,1,2002
01885,Luca,Rossi,+394132508884,Chimico,3,2015
01886,Francesco,Bianchi,+394756400839,Ingegnere,1,2013
01887,Anna,Neri,+396412084828,Capo settore industriale,0,2023
01888,Giorgio,Gallo,+396508140314,Ingegnere,3,2005
01889,Giulia,Verdi,+397226145225,Ingegnere,5,2009
01890,Chiara,Rossi,+395078454723,Informatico,4,2014
01891,Luca,Greco,+393185683815,Ingegnere,1,2022
01892,Francesco,Neri,+393795622231,Informatico,1,2020
01893,Francesco,Verdi,+394977165463,Ingegnere,2,2015
01894,Francesco,Greco,+393172747730,Chimico,3,2013
01895,Francesco,Verdi,+399759906159,Capo settore industriale,3,2015
01896,Giulia,Fontana,+393536047760,Informatico,4,1995
01897,Giulia,Gallo,+395196156495,Chimico,2,2002
01898,Giulia,Gallo,+394373437681,Informatico,0,2006
01899,Giorgio,Rossi,+396999794864,Capo settore industriale,3,1998
01900,Paolo,Lombardi,+390500166277,Informatico,0,2020
01901,Francesco,Lombardi,+399909857420,Capo settore industriale,0,2013
01902,Anna,Rossi,+396763696406,Informatico,2,1998
01903,Giorgio,Greco,+397450031283,Ingegnere,3,1997
01904,Sara,Gallo,+390746891396,Capo settore industriale,2,2010
01905,Francesco,Lombardi,+395551042602,Ingegnere,5,2003
01906,Sara,Neri,+394435991330,Informatico,0,2001
01907,Marco,Fontana,+395011783039,Ingegnere,4,2021
01908,Giorgio,Bianchi,+397127397741,Informatico,2,2001
01909,Elena,Neri,+394696605244,Capo settore industriale,4,2011
01910,Francesco,Neri,+398400705014,Ingegnere,4,2015
01911,Sara,Greco,+396451747040,Chimico,5,2011
01912,Sara,Fontana,+398236810583,Chimico,5,2009
01913,Luca,Esposito,+392093217555,Informatico,4,2019
01914,Paolo,Verdi,+390330850153,Chimico,4,2014
01915,Giorgio,Bianchi,+393193782212,Capo settore industriale,1,1995
01916,Luca,Lombardi,+392031136892,Chimico,2,1998
01917,Giulia,Verdi,+399421526206,Chimico,3,2020
01918,Elena,Gallo,+397049459690,Chimico,1,2020
01919,Chiara,Lombardi,+393103718896,Ingegnere,0,1997
01920,Paolo,Verdi,+393589135812,Chimico,2,2023
01921,Anna,Conti,+394418219084,Chimico,2,2023
01922,Giorgio,Gallo,+396609407710,Chimico,0,2008
01923,Marco,Gallo,+391378545468,Chimico,4,2014
01924,Chiara,Fontana,+397067639342,Chimico,4,2018
01925,Giorgio,Lombardi,+393649665421,Ingegnere,2,2008
01926,Sara,Esposito,+390474082314,Informatico,0,2005
01927,Luca,Verdi,+392938075954,Capo settore industriale,4,2012
01928,Elena,Gallo,+392458671865,Chimico,1,2020
01929,Giulia,Greco,+393355772608,Capo settore industriale,0,2009
01930,Francesco,Verdi,+399396228486,Chimico,4,2017
01931,Francesco,Gallo,+393039303060,Ingegnere,0,2005
01932,Anna,Conti,+392431280771,Ingegnere,0,2018
01933,Sara,Fontana,+395114033480,Chimico,1,2000
01934,Sara,Esposito,+392836167266,Ingegnere,2,2019
01935,Sara,Fontana,+397780892681,Capo settore industriale,2,2002
01936,Chiara,Lombardi,+392688683530,Chimico,3,2009
01937,Chiara,Neri,+391601424019,Chimico,2,2014
01938,Francesco,Greco,+395995542488,Capo settore industriale,0,1999
01939,Sara,Greco,+396085003837,Capo settore industriale,3,2013
01940,Anna,Neri,+398665173328,Capo settore industriale,5,2012
01941,Marco,Rossi,+396742357885,Capo settore industriale,3,2014
01942,Chiara,Gallo,+397914764197,Ingegnere,2,2015
01943,Paolo,Rossi,+392182285867,Capo settore industriale,4,1996
01944,Giorgio,Fontana,+394896403877,Capo settore industriale,2,2024
01945,Paolo,Rossi,+395924628271,Informatico,2,2020
01946,Giorgio,Verdi,+397959763728,Informatico,5,2003
01947,Sara,Bianchi,+390712460449,Informatico,5,2019
01948,Elena,Verdi,+394794192157,Capo settore industriale,4,1997
01949,Giulia,Verdi,+390880383985,Ingegnere,0,2000
01950,Luca,Rossi,+399476293478,Informatico,3,2009
01951,Francesco,Neri,+394232251084,Chimico,2,2004
01952,Anna,Gallo,+393184620699,Capo settore industriale,4,2011
01953,Chiara,Rossi,+390663345163,Informatico,1,2012
01954,Anna,Rossi,+396034182147,Informatico,4,2014
01955,Paolo,Gallo,+390885288860,Ingegnere,5,2020
01956,Elena,Esposito,+394879748353,Ingegnere,5,2007
01957,Francesco,Rossi,+396731898371,Chimico,4,2011
01958,Marco,Neri,+398251828269,Informatico,4,2002
01959,Anna,Greco,+394578947264,Ingegnere,4,2009
01960,Francesco,Verdi,+397364272604,Ingegnere,4,2010
01961,Paolo,Lombardi,+396734085978,Capo settore industriale,3,2023
01962,Giulia,Fontana,+393127996366,Chimico,5,2007
01963,Francesco,Conti,+397135218649,Chimico,1,2008
01964,Giulia,Neri,+397796809420,Chimico,0,2021
01965,Marco,Bianchi,+392985659122,Capo settore industriale,1,2016
01966,Paolo,Neri,+399451989373,Capo settore industriale,5,2014
01967,Sara,Conti,+394595721933,Chimico,1,2009
01968,Sara,Neri,+398933318707,Informatico,2,2013
01969,Anna,Bianchi,+398649596220,Capo settore industriale,0,2016
01970,Sara,Bianchi,+395479356583,Capo settore industriale,1,2016
01971,Chiara,Rossi,+397913876332,Capo settore industriale,2,2016
01972,Francesco,Lombardi,+399587110681,Ingegnere,0,2009
01973,Giorgio,Gallo,+397405582207,Ingegnere,5,2020
01974,Giulia,Verdi,+390305991457,Capo settore industriale,3,1995
01975,Sara,Lombardi,+394412536376,Capo settore industriale,2,2005
01976,Marco,Bianchi,+399963856159,Capo settore industriale,2,2006
01977,Anna,Esposito,+395756668529,Ingegnere,1,2001
01978,Chiara,Verdi,+396443088303,Ingegnere,2,2016
01979,Anna,Esposito,+392247478054,Capo settore industriale,5,2001
01980,Francesco,Verdi,+398257224486,Informatico,2,1997
01981,Luca,Conti,+392879568353,Chimico,2,2016
01982,Francesco,Rossi,+396284928552,Informatico,4,2012
01983,Elena,Greco,+395289629421,Ingegnere,2,1999
01984,Luca,Rossi,+394439961379,Capo settore industriale,4,2009
01985,Chiara,Esposito,+397606314847,Capo settore industriale,3,2014
01986,Sara,Neri,+396502238539,Informatico,2,2023
01987,Luca,Lombardi,+395841028175,Informatico,2,2009
01988,Chiara,Neri,+398030416723,Informatico,2,2012
01989,Sara,Bianchi,+391704956618,Ingegnere,0,2008
01990,Elena,Rossi,+394086128533,Ingegnere,5,2011
01991,Francesco,Fontana,+399635801770,Ingegnere,0,2003
01992,Marco,Neri,+390317087214,Capo settore industriale,5,2023
01993,Giulia,Neri,+393346083258,Informatico,1,2012
01994,Giorgio,Esposito,+399062790990,Ingegnere,1,2010
01995,Giulia,Lombardi,+397425446755,Chimico,1,1999
01996,Luca,Rossi,+399316232465,Capo settore industriale,3,2009
01997,Francesco,Gallo,+395350416412,Capo settore industriale,3,2012
01998,Giorgio,Greco,+390543934608,Ingegnere,4,2007
01999,Sara,Conti,+391713255937,Chimico,0,1996
02000,Chiara,Lombardi,+396187835685,Capo settore industriale,5,2007
